Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Túnez,TUN,19850,30470,36290,37240,37120,39360,40170,39730,40720,41100,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Turquía,TUR,206210,284420,396910,411020,402240,427120,433850,460820,502670,502520,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Turkmenistán,TKM,79180,69800,101660,108940,114270,119770,126150,125940,125620,125080,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Islas Turcas y Caicos,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Tuvalu,TUV,20,20,20,20,20,20,20,30,30,30,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Uganda,UGA,17970,23060,43710,45660,46670,48380,50190,52850,53950,54870,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Ucrania,UKR,922420,433670,391160,379030,368050,332020,279070,290100,264100,274510,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Emiratos Árabes Unidos,ARE,69710,113340,214630,226570,237630,240020,252850,259650,269820,263240,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Reino Unido,GBR,757350,684830,551940,573410,554670,513800,497740,475240,461190,452080,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Estados Unidos,USA,5960280,6861150,6214430,5968740,6108670,6129040,6003650,5907270,5842800,6023620,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Uruguay,URY,28780,32280,37550,38420,37420,36900,36660,37050,36110,36160,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Uzbekistán,UZB,198680,226170,242350,230380,232950,226090,222860,230900,234920,235510,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Vanuatu,VUT,490,590,760,760,760,820,810,860,850,870,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Venezuela,VEN,179990,228000,259660,279300,284140,285460,270980,257600,243570,233920,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Viet Nam,VNM,72550,134560,257880,258290,268770,283000,327320,341580,340420,376530,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Islas Vírgenes (EE.UU.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Ribera Occidental y Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,"Yemen, Rep. del",YEM,12370,22250,32390,31470,38350,38810,26050,22740,21970,21760,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Zambia,ZMB,45340,25680,32210,36130,37220,37680,38840,39100,39670,40670,..,..
Emisiones de gases de efecto invernadero totales (kt de equivalente de CO2),EN.ATM.GHGT.KT.CE,Zimbabwe,ZWE,32580,31810,30550,30780,30860,29350,31280,29120,28800,31380,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from Database: Indicadores del desarrollo mundial,,,,,,,,,,,,,,,
Last Updated: 02/15/2022,,,,,,,,,,,,,,,
